Sample: ;S: Strom;M: Spannung;Sonstiges:Temperature: 77.538414 K,measurement duration: 102.777000 s;14.11.2018 16:22:42

0.000000E+0	-1.353000E-2
-5.000000E-5	-1.371000E-2
-1.000000E-4	-1.386000E-2
-1.500000E-4	-1.370000E-2
-2.000000E-4	-1.355000E-2
-2.500000E-4	-1.375000E-2
-3.000000E-4	-1.361000E-2
-3.500000E-4	-1.392000E-2
-4.000000E-4	-1.383000E-2
-4.500000E-4	-1.371000E-2
-5.000000E-4	-1.372000E-2
-5.500000E-4	-1.374000E-2
-6.000000E-4	-1.387000E-2
-6.500000E-4	-1.384000E-2
-7.000000E-4	-1.368000E-2
-7.500000E-4	-1.368000E-2
-8.000000E-4	-1.369000E-2
-8.500000E-4	-1.389000E-2
-9.000000E-4	-1.388000E-2
-9.500000E-4	-1.388000E-2
-1.000000E-3	-1.372000E-2
-1.050000E-3	-1.370000E-2
-1.100000E-3	-1.373000E-2
-1.150000E-3	-1.367000E-2
-1.200000E-3	-1.378000E-2
-1.250000E-3	-1.375000E-2
-1.300000E-3	-1.386000E-2
-1.350000E-3	-1.373000E-2
-1.400000E-3	-1.360000E-2
-1.450000E-3	-1.378000E-2
-1.500000E-3	-1.364000E-2
-1.550000E-3	-1.365000E-2
-1.600000E-3	-1.354000E-2
-1.650000E-3	-1.375000E-2
-1.700000E-3	-1.364000E-2
-1.750000E-3	-1.374000E-2
-1.800000E-3	-1.366000E-2
-1.850000E-3	-1.366000E-2
-1.900000E-3	-1.370000E-2
-1.950000E-3	-1.382000E-2
-2.000000E-3	-1.380000E-2
-2.050000E-3	-1.381000E-2
-2.100000E-3	-1.369000E-2
-2.150000E-3	-1.378000E-2
-2.200000E-3	-1.360000E-2
-2.250000E-3	-1.362000E-2
-2.300000E-3	-1.368000E-2
-2.350000E-3	-1.366000E-2
-2.400000E-3	-1.352000E-2
-2.450000E-3	-1.353000E-2
-2.500000E-3	-1.353000E-2
-2.550000E-3	-1.345000E-2
-2.600000E-3	-1.369000E-2
-2.650000E-3	-1.368000E-2
-2.700000E-3	-1.367000E-2
-2.750000E-3	-1.353000E-2
-2.800000E-3	-1.343000E-2
-2.850000E-3	-1.344000E-2
-2.900000E-3	-1.363000E-2
-2.950000E-3	-1.360000E-2
-3.000000E-3	-1.358000E-2
-3.050000E-3	-1.354000E-2
-3.100000E-3	-1.365000E-2
-3.150000E-3	-1.374000E-2
-3.200000E-3	-1.360000E-2
-3.250000E-3	-1.362000E-2
-3.300000E-3	-1.349000E-2
-3.350000E-3	-1.342000E-2
-3.400000E-3	-1.367000E-2
-3.450000E-3	-1.359000E-2
-3.500000E-3	-1.360000E-2
-3.550000E-3	-1.355000E-2
-3.600000E-3	-1.364000E-2
-3.650000E-3	-1.360000E-2
-3.700000E-3	-1.356000E-2
-3.750000E-3	-1.346000E-2
-3.800000E-3	-1.359000E-2
-3.850000E-3	-1.372000E-2
-3.900000E-3	-1.370000E-2
-3.950000E-3	-1.369000E-2
-4.000000E-3	-1.357000E-2
-4.050000E-3	-1.366000E-2
-4.100000E-3	-1.370000E-2
-4.150000E-3	-1.362000E-2
-4.200000E-3	-1.375000E-2
-4.250000E-3	-1.384000E-2
-4.300000E-3	-1.379000E-2
-4.350000E-3	-1.384000E-2
-4.400000E-3	-1.388000E-2
-4.450000E-3	-1.364000E-2
-4.500000E-3	-1.385000E-2
-4.550000E-3	-1.392000E-2
-4.600000E-3	-1.421000E-2
-4.650000E-3	-1.400000E-2
-4.700000E-3	-1.414000E-2
-4.750000E-3	-1.429000E-2
-4.800000E-3	-1.423000E-2
-4.850000E-3	-1.442000E-2
-4.900000E-3	-1.455000E-2
-4.950000E-3	-1.470000E-2
-5.000000E-3	-1.479000E-2
-5.050000E-3	-1.514000E-2
-5.100000E-3	-1.520000E-2
-5.150000E-3	-1.539000E-2
-5.200000E-3	-1.575000E-2
-5.250000E-3	-1.598000E-2
-5.300000E-3	-1.624000E-2
-5.350000E-3	-1.658000E-2
-5.400000E-3	-1.685000E-2
-5.450000E-3	-1.740000E-2
-5.500000E-3	-1.782000E-2
-5.550000E-3	-1.854000E-2
-5.600000E-3	-1.903000E-2
-5.650000E-3	-1.973000E-2
-5.700000E-3	-2.043000E-2
-5.750000E-3	-2.104000E-2
-5.800000E-3	-2.191000E-2
-5.850000E-3	-2.296000E-2
-5.900000E-3	-2.384000E-2
-5.950000E-3	-2.497000E-2
-6.000000E-3	-2.608000E-2
-6.000000E-3	-2.618000E-2
-5.950000E-3	-2.495000E-2
-5.900000E-3	-2.391000E-2
-5.850000E-3	-2.300000E-2
-5.800000E-3	-2.216000E-2
-5.750000E-3	-2.144000E-2
-5.700000E-3	-2.050000E-2
-5.650000E-3	-1.987000E-2
-5.600000E-3	-1.922000E-2
-5.550000E-3	-1.849000E-2
-5.500000E-3	-1.800000E-2
-5.450000E-3	-1.749000E-2
-5.400000E-3	-1.699000E-2
-5.350000E-3	-1.655000E-2
-5.300000E-3	-1.623000E-2
-5.250000E-3	-1.606000E-2
-5.200000E-3	-1.580000E-2
-5.150000E-3	-1.562000E-2
-5.100000E-3	-1.526000E-2
-5.050000E-3	-1.501000E-2
-5.000000E-3	-1.487000E-2
-4.950000E-3	-1.474000E-2
-4.900000E-3	-1.467000E-2
-4.850000E-3	-1.453000E-2
-4.800000E-3	-1.455000E-2
-4.750000E-3	-1.443000E-2
-4.700000E-3	-1.427000E-2
-4.650000E-3	-1.438000E-2
-4.600000E-3	-1.435000E-2
-4.550000E-3	-1.444000E-2
-4.500000E-3	-1.437000E-2
-4.450000E-3	-1.434000E-2
-4.400000E-3	-1.419000E-2
-4.350000E-3	-1.407000E-2
-4.300000E-3	-1.397000E-2
-4.250000E-3	-1.402000E-2
-4.200000E-3	-1.398000E-2
-4.150000E-3	-1.391000E-2
-4.100000E-3	-1.384000E-2
-4.050000E-3	-1.380000E-2
-4.000000E-3	-1.382000E-2
-3.950000E-3	-1.400000E-2
-3.900000E-3	-1.407000E-2
-3.850000E-3	-1.391000E-2
-3.800000E-3	-1.400000E-2
-3.750000E-3	-1.397000E-2
-3.700000E-3	-1.396000E-2
-3.650000E-3	-1.417000E-2
-3.600000E-3	-1.411000E-2
-3.550000E-3	-1.381000E-2
-3.500000E-3	-1.404000E-2
-3.450000E-3	-1.398000E-2
-3.400000E-3	-1.392000E-2
-3.350000E-3	-1.383000E-2
-3.300000E-3	-1.385000E-2
-3.250000E-3	-1.382000E-2
-3.200000E-3	-1.388000E-2
-3.150000E-3	-1.380000E-2
-3.100000E-3	-1.384000E-2
-3.050000E-3	-1.379000E-2
-3.000000E-3	-1.380000E-2
-2.950000E-3	-1.373000E-2
-2.900000E-3	-1.374000E-2
-2.850000E-3	-1.370000E-2
-2.800000E-3	-1.377000E-2
-2.750000E-3	-1.381000E-2
-2.700000E-3	-1.385000E-2
-2.650000E-3	-1.377000E-2
-2.600000E-3	-1.382000E-2
-2.550000E-3	-1.385000E-2
-2.500000E-3	-1.396000E-2
-2.450000E-3	-1.382000E-2
-2.400000E-3	-1.369000E-2
-2.350000E-3	-1.372000E-2
